Formatted address: 3210 Rosewood Ave, Los Angeles, CA 90066, USA
Coordinates (latitude, longitude): (34.011461, -118.451329)
Elevation: (meters AMSL) 34.98878860473633	(feet): 114.792614

Time sequence:
Start: 2015, 06, 09, 10, 00
Stop: 2015, 06, 10, 14, 00
Frequency: 10 min

Ephemeris:
                               azimuth      zenith
2015-06-09 10:00:00-06:00   86.200081   51.710062
2015-06-09 10:10:00-06:00   87.504559   49.640897
2015-06-09 10:20:00-06:00   88.844034   47.569663
2015-06-09 10:30:00-06:00   90.225740   45.497441
2015-06-09 10:40:00-06:00   91.658079   43.425428
2015-06-09 10:50:00-06:00   93.150926   41.354959
2015-06-09 11:00:00-06:00   94.715995   39.287539
2015-06-09 11:10:00-06:00   96.367330   37.224914
2015-06-09 11:20:00-06:00   98.121931   35.169137
2015-06-09 11:30:00-06:00  100.000608   33.122658
2015-06-09 11:40:00-06:00  102.029072   31.088471
2015-06-09 11:50:00-06:00  104.239465   29.070280
2015-06-09 12:00:00-06:00  106.672324   27.072784
2015-06-09 12:10:00-06:00  109.379319   25.101981
2015-06-09 12:20:00-06:00  112.426840   23.165759
2015-06-09 12:30:00-06:00  115.900660   21.274589
2015-06-09 12:40:00-06:00  119.911675   19.442609
2015-06-09 12:50:00-06:00  124.602076   17.689197
2015-06-09 13:00:00-06:00  130.149487   16.041045
2015-06-09 13:10:00-06:00  136.762654   14.534865
2015-06-09 13:20:00-06:00  144.654855   13.220047
2015-06-09 13:30:00-06:00  153.972832   12.159483
2015-06-09 13:40:00-06:00  164.667296   11.424711
2015-06-09 13:50:00-06:00  176.351851   11.081091
2015-06-09 14:00:00-06:00  188.296690   11.164925
2015-06-09 14:10:00-06:00  199.666893   11.666965
2015-06-09 14:20:00-06:00  209.851265   12.536864
2015-06-09 14:30:00-06:00  218.606679   13.704410
2015-06-09 14:40:00-06:00  225.978421   15.100269
2015-06-09 14:50:00-06:00  232.151300   16.666629
2015-06-09 15:00:00-06:00  237.342298   18.359300
2015-06-09 15:10:00-06:00  241.749601   20.145804
2015-06-09 15:20:00-06:00  245.536859   22.002584
