Formatted address: 3210 Rosewood Ave, Los Angeles, CA 90066, USA
Coordinates (latitude, longitude): (34.011461, -118.451329)
Elevation: (meters AMSL) 34.98878860473633	(feet): 114.792614

Time sequence:
Start: 2010, 06, 10, 00, 00
Stop: 2010, 06, 11, 00, 00
Frequency: 10 min

Ephemeris:
                               azimuth      zenith
2010-06-10 16:10:00-06:00  258.921379   31.779734
2010-06-10 16:20:00-06:00  260.884294   33.819481
2010-06-10 16:30:00-06:00  262.708200   35.870112
2010-06-10 16:40:00-06:00  264.416758   37.928875
2010-06-10 16:50:00-06:00  266.029229   39.993497
2010-06-10 17:00:00-06:00  267.561405   42.062078
2010-06-10 17:10:00-06:00  269.026371   44.132975
2010-06-10 17:20:00-06:00  270.435029   46.204766
2010-06-10 17:30:00-06:00  271.796668   48.276188
2010-06-10 17:40:00-06:00  273.119211   50.346090
2010-06-10 17:50:00-06:00  274.409434   52.413428
2010-06-10 18:00:00-06:00  275.673320   54.477217
2010-06-10 18:10:00-06:00  276.916114   56.536526
2010-06-10 18:20:00-06:00  278.142406   58.590460
2010-06-10 18:30:00-06:00  279.356431   60.638144
2010-06-10 18:40:00-06:00  280.561959   62.678712
2010-06-10 18:50:00-06:00  281.762488   64.711303
2010-06-10 19:00:00-06:00  282.961214   66.735047
2010-06-10 19:10:00-06:00  284.161141   68.749058
2010-06-10 19:20:00-06:00  285.365140   70.752430
2010-06-10 19:30:00-06:00  286.575886   72.744225
2010-06-10 19:40:00-06:00  287.796004   74.723476
2010-06-10 19:50:00-06:00  289.028006   76.689167
2010-06-10 20:00:00-06:00  290.274379   78.640241
2010-06-10 20:10:00-06:00  291.537500   80.575583
2010-06-10 20:20:00-06:00  292.819827   82.494020
2010-06-10 20:30:00-06:00  294.123710   84.394312
2010-06-10 20:40:00-06:00  295.451526   86.275146
2010-06-10 20:50:00-06:00  296.805679   88.135130
2010-06-10 21:00:00-06:00  298.188601   89.972784
2010-06-10 21:10:00-06:00  299.602669   91.786538
2010-06-10 21:20:00-06:00  301.050341   93.574721
2010-06-10 21:30:00-06:00  302.534077   95.335552
2010-06-10 21:40:00-06:00  304.056362   97.067140
2010-06-10 21:50:00-06:00  305.619656   98.767473
2010-06-10 22:00:00-06:00  307.226444  100.434410
2010-06-10 22:10:00-06:00  308.879159  102.065680
2010-06-10 22:20:00-06:00  310.580231  103.658874
2010-06-10 22:30:00-06:00  312.331983  105.211443
2010-06-10 22:40:00-06:00  314.136710  106.720692
2010-06-10 22:50:00-06:00  315.996516  108.183786
2010-06-10 23:00:00-06:00  317.913341  109.597749
2010-06-10 23:10:00-06:00  319.888904  110.959467
2010-06-10 23:20:00-06:00  321.924656  112.265701
2010-06-10 23:30:00-06:00  324.021688  113.513097
2010-06-10 23:40:00-06:00  326.180684  114.698203
2010-06-10 23:50:00-06:00  328.401861  115.817500
2010-06-11 00:00:00-06:00  330.684865  116.867415

Statistics:
           azimuth      zenith
count  145.000000  145.000000
mean   181.478948   73.899081
std    116.352157   36.923657
min      1.867324   10.987217
25%     71.426102   41.362756
50%    188.069300   77.994607
75%    290.274379  109.163766
max    359.125172  122.974497

Irradiance:
                                   dhi         dni         ghi          DB
2010-06-10 00:00:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 00:10:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 00:20:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 00:30:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 00:40:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 00:50:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 01:00:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 01:10:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 01:20:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 01:30:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 01:40:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 01:50:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 02:00:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 02:10:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 02:20:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 02:30:00-06:00    0.000000    0.000000    0.000000   -0.000000
2010-06-10 02:40:00-06:00    0.000000    0.000000    0.000000   -0.000000
