Formatted address: 3210 Dartmouth Ave, Boulder, CO 80305, USA
Coordinates (latitude, longitude): (39.9895882, -105.2546164)
Elevation: (meters AMSL) 1643.486083984375	(feet): 5392.014711

Time sequence:
Start: 2004, 06, 14, 00, 00
Stop: 2004, 06, 15, 00, 00
Frequency: 10 min

Ephemeris:
                               azimuth      zenith
2004-06-14 16:10:00-06:00  261.699818   42.873522
2004-06-14 16:20:00-06:00  263.562657   44.772663
2004-06-14 16:30:00-06:00  265.349953   46.678658
2004-06-14 16:40:00-06:00  267.072226   48.589420
2004-06-14 16:50:00-06:00  268.738765   50.503089
2004-06-14 17:00:00-06:00  270.357657   52.417974
2004-06-14 17:10:00-06:00  271.935977   54.332534
2004-06-14 17:20:00-06:00  273.480119   56.245335
2004-06-14 17:30:00-06:00  274.995738   58.155035
2004-06-14 17:40:00-06:00  276.487888   60.060364
2004-06-14 17:50:00-06:00  277.961215   61.960098
2004-06-14 18:00:00-06:00  279.419952   63.853044
2004-06-14 18:10:00-06:00  280.867979   65.738038
2004-06-14 18:20:00-06:00  282.308876   67.613930
2004-06-14 18:30:00-06:00  283.745975   69.479567
2004-06-14 18:40:00-06:00  285.182446   71.333791
2004-06-14 18:50:00-06:00  286.621266   73.175429
2004-06-14 19:00:00-06:00  288.065277   75.003281
2004-06-14 19:10:00-06:00  289.517157   76.816123
2004-06-14 19:20:00-06:00  290.979528   78.612689
2004-06-14 19:30:00-06:00  292.454958   80.391672
2004-06-14 19:40:00-06:00  293.945824   82.151715
2004-06-14 19:50:00-06:00  295.454586   83.891407
2004-06-14 20:00:00-06:00  296.983537   85.609273
2004-06-14 20:10:00-06:00  298.535001   87.303775
2004-06-14 20:20:00-06:00  300.111217   88.973301
2004-06-14 20:30:00-06:00  301.714399   90.616164
2004-06-14 20:40:00-06:00  303.346678   92.230596
2004-06-14 20:50:00-06:00  305.010157   93.814744
2004-06-14 21:00:00-06:00  306.706940   95.366666
2004-06-14 21:10:00-06:00  308.438939   96.884330
2004-06-14 21:20:00-06:00  310.208068   98.365611
2004-06-14 21:30:00-06:00  312.016155   99.808292
2004-06-14 21:40:00-06:00  313.864842  101.210059
2004-06-14 21:50:00-06:00  315.755656  102.568513
2004-06-14 22:00:00-06:00  317.689966  103.881163
2004-06-14 22:10:00-06:00  319.668945  105.145444
2004-06-14 22:20:00-06:00  321.693522  106.358711
2004-06-14 22:30:00-06:00  323.764299  107.518266
2004-06-14 22:40:00-06:00  325.881658  108.621356
2004-06-14 22:50:00-06:00  328.045598  109.665206
2004-06-14 23:00:00-06:00  330.255738  110.647027
2004-06-14 23:10:00-06:00  332.511258  111.564043
2004-06-14 23:20:00-06:00  334.810901  112.413522
2004-06-14 23:30:00-06:00  337.152945  113.192799
2004-06-14 23:40:00-06:00  339.535179  113.899312
2004-06-14 23:50:00-06:00  341.954896  114.530633
2004-06-15 00:00:00-06:00  344.408819  115.084510

Statistics:
           azimuth      zenith
count  145.000000  145.000000
mean   182.038687   72.193475
std    115.082884   33.629568
min      2.239903   16.686812
25%     72.994997   41.514594
50%    186.859441   75.522516
75%    289.517157  104.264870
max    359.669811  116.728180

Irradiance:
                                   dhi         dni          ghi          DB
2004-06-14 00:00:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 00:10:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 00:20:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 00:30:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 00:40:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 00:50:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 01:00:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 01:10:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 01:20:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 01:30:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 01:40:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 01:50:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 02:00:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 02:10:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 02:20:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 02:30:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 02:40:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 02:50:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 03:00:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 03:10:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 03:20:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 03:30:00-06:00    0.000000    0.000000     0.000000   -0.000000
2004-06-14 03:40:00-06:00    0.000000    0.000000     0.000000   -0.000000
